share,metric_value
0.0,1.7219957736458904
0.0333,1.6521584996502774
0.0666,1.6294718325212403
0.09990000000000002,1.6953283212022807
0.1332,1.7416814589288103
0.1665,1.6981891685557449
0.1998,1.6755030914588516
0.23310000000000003,1.6741725050451515
0.2664,1.6582114416312683
0.2997,1.7227353391819538
0.333,1.7109983245112785
0.3663,1.6884181461590269
0.3996,1.7229103374846984
0.43290000000000006,1.6850468320441183
0.46620000000000006,1.6758223792564764
0.49950000000000006,1.6558256198350696
0.5328,1.6599706734815702
0.5661,1.684142317264784
0.5994,1.7001788091591372
0.6327,1.6804382878170896
0.666,1.6736048084491688
0.6993,1.660500796058724
0.7326,1.7168931612083191
0.7659,1.6985234826780278
0.7992,1.7006677288414935
0.8325000000000001,1.6929991373675284
0.8658000000000001,1.6927456177062463
0.8991000000000001,1.662712577995828
0.9324000000000001,1.6591436681371605
0.9657000000000001,1.643358330890707
0.9990000000000001,1.6734829621496456
1.0,1.6805063808531158
share,metric_value
0.0,1.7467948784913103
0.0333,1.6892116733916605
0.0666,1.6805153424247714
0.09990000000000002,1.6884663213251982
0.1332,1.6438553745600581
0.1665,1.6446908552997688
0.1998,1.7282356179189087
0.23310000000000003,1.7281025344558447
0.2664,1.7026644242834266
0.2997,1.73420511439439
0.333,1.7397451670816018
0.3663,1.714034619661943
0.3996,1.722779123259938
0.43290000000000006,1.7055573707463532
0.46620000000000006,1.6887434220766613
0.49950000000000006,1.6553017788630802
0.5328,1.6989356142039687
0.5661,1.662125666547784
0.5994,1.7011210047455516
0.6327,1.6920004774475614
0.666,1.697990365087284
0.6993,1.6830848856833271
0.7326,1.7274524167800975
0.7659,1.7237615839308127
0.7992,1.6938036939901044
0.8325000000000001,1.6866012227453733
0.8658000000000001,1.6766824147746466
0.8991000000000001,1.6085174696489568
0.9324000000000001,1.6559285851715335
0.9657000000000001,1.6436398357163147
0.9990000000000001,1.6735855227058476
1.0,1.6805063808531158
share,metric_value
0.0,1.7375839391651398
0.0333,1.6907587010153804
0.0666,1.737788784840636
0.09990000000000002,1.7166211972824676
0.1332,1.6920750223458172
0.1665,1.724180651954098
0.1998,1.7354816750105546
0.23310000000000003,1.7106795242439674
0.2664,1.6966521068264728
0.2997,1.7507026163127957
0.333,1.7017492694051843
0.3663,1.6817045012654475
0.3996,1.66626571604662
0.43290000000000006,1.6528286342118876
0.46620000000000006,1.731292737068016
0.49950000000000006,1.7036745138611105
0.5328,1.6767088411021478
0.5661,1.6732047125878877
0.5994,1.6655505715358976
0.6327,1.6644856233640963
0.666,1.6663633953217976
0.6993,1.6840872001055573
0.7326,1.6704262440795938
0.7659,1.6958021384037716
0.7992,1.6740661590152606
0.8325000000000001,1.6858607343561571
0.8658000000000001,1.6571010101223387
0.8991000000000001,1.645021808754249
0.9324000000000001,1.6176944719675748
0.9657000000000001,1.6434928136892193
0.9990000000000001,1.6734555118672192
1.0,1.6805063808531158
share,metric_value
0.0,1.7055063537800856
0.0333,1.6570969245740443
0.0666,1.6731473268334993
0.09990000000000002,1.6837785081719903
0.1332,1.7278039723736274
0.1665,1.7275167872502775
0.1998,1.7357172484163466
0.23310000000000003,1.6966810668773957
0.2664,1.6912359561508241
0.2997,1.7002543909758348
0.333,1.6905961154620963
0.3663,1.6995296783971148
0.3996,1.6853158693360777
0.43290000000000006,1.67819052175388
0.46620000000000006,1.6648355790561455
0.49950000000000006,1.6644225520669766
0.5328,1.68243306041891
0.5661,1.6825248890356512
0.5994,1.7582930063212507
0.6327,1.7643925376471499
0.666,1.798011830163062
0.6993,1.7617521872552728
0.7326,1.7224548797630477
0.7659,1.6919113905646648
0.7992,1.7432053878893647
0.8325000000000001,1.7189689858719852
0.8658000000000001,1.695156752550378
0.8991000000000001,1.6933336454373313
0.9324000000000001,1.6421225905391663
0.9657000000000001,1.6812048057383808
0.9990000000000001,1.6734554347935036
1.0,1.6805063808531158
share,metric_value
0.0,1.6399372688779597
0.0333,1.6338562906158267
0.0666,1.683917550343809
0.09990000000000002,1.6461347285080041
0.1332,1.6228094878885706
0.1665,1.5977104516125356
0.1998,1.6010095942625326
0.23310000000000003,1.6415701951622486
0.2664,1.6418890760545863
0.2997,1.6343042121156632
0.333,1.6181535460705934
0.3663,1.613732754110973
0.3996,1.6120072490889803
0.43290000000000006,1.610326085869006
0.46620000000000006,1.5924280700239708
0.49950000000000006,1.591086700442224
0.5328,1.5845185886486457
0.5661,1.5655330627118724
0.5994,1.5554770330395364
0.6327,1.5581067429580309
0.666,1.5542821002572502
0.6993,1.5574802165823038
0.7326,1.553369785256389
0.7659,1.551009422275125
0.7992,1.5431607228904063
0.8325000000000001,1.5393751536891183
0.8658000000000001,1.560175679897021
0.8991000000000001,1.5608365207490216
0.9324000000000001,1.5564546987400663
0.9657000000000001,1.5898546713751367
0.9990000000000001,1.6794938831753652
1.0,1.6805063808531158
