share,metric_value
0.0,14.79058772470676
0.0333,15.470257917588373
0.0666,18.547978257837915
0.09990000000000002,16.52933871389687
0.1332,13.326631867362154
0.1665,14.486640011495599
0.1998,16.778059851695094
0.23310000000000003,15.993614779945952
0.2664,19.384550921773616
0.2997,15.41273607182212
0.333,15.698275417488702
0.3663,16.887317288618075
0.3996,13.762319976536167
0.43290000000000006,15.487730704003374
0.46620000000000006,15.771262339353882
0.49950000000000006,17.184708567906615
0.5328,17.901036828350183
0.5661,16.724227564959996
0.5994,15.720519559728563
0.6327,15.900185641382862
0.666,19.016972869164043
0.6993,19.210694178182727
0.7326,14.52918933777975
0.7659,15.281821211995178
0.7992,15.142761559350525
0.8325000000000001,14.723545727139618
0.8658000000000001,15.311443980494913
0.8991000000000001,16.74244211267107
0.9324000000000001,18.54621518719872
0.9657000000000001,14.56228493490725
0.9990000000000001,16.529864554529443
1.0,16.17678032550622
share,metric_value
0.0,14.470504433483388
0.0333,14.480845308317162
0.0666,16.139870100554138
0.09990000000000002,13.887349348365516
0.1332,16.019803514153345
0.1665,19.18215896171517
0.1998,14.347236396430104
0.23310000000000003,15.14118875950293
0.2664,16.925479677437277
0.2997,15.272328456682459
0.333,14.80807371099931
0.3663,15.862078374501165
0.3996,14.78947212157819
0.43290000000000006,15.667310029153766
0.46620000000000006,16.669567347217715
0.49950000000000006,18.409693453232865
0.5328,15.614132178669715
0.5661,18.244827897789722
0.5994,15.804650048343337
0.6327,16.88666146565514
0.666,16.462382848923603
0.6993,17.057412164585774
0.7326,15.431731301954393
0.7659,14.397130456172135
0.7992,14.754595821271767
0.8325000000000001,15.800759668725503
0.8658000000000001,15.842784469764647
0.8991000000000001,16.876607172860265
0.9324000000000001,14.61756453003004
0.9657000000000001,15.208976812843364
0.9990000000000001,16.533462387998078
1.0,16.17678032550622
share,metric_value
0.0,14.472347386299875
0.0333,14.220462941135017
0.0666,12.97506958190051
0.09990000000000002,14.981149206216772
0.1332,14.696461532354355
0.1665,12.498750024529555
0.1998,14.163971931838132
0.23310000000000003,14.977149619315544
0.2664,16.775723162618583
0.2997,13.439592652931351
0.333,14.909676222127173
0.3663,16.394834607308585
0.3996,18.92612809565975
0.43290000000000006,19.681445287642294
0.46620000000000006,14.566768030215599
0.49950000000000006,15.962215040851726
0.5328,16.460294409813372
0.5661,17.954282543758346
0.5994,16.760043342687908
0.6327,17.561080735567796
0.666,17.18876350367717
0.6993,16.07747787597868
0.7326,16.236087217461748
0.7659,14.796366870394552
0.7992,16.46277613077143
0.8325000000000001,15.415169086579
0.8658000000000001,17.334469547469894
0.8991000000000001,15.624478859159783
0.9324000000000001,18.86829678808287
0.9657000000000001,15.036766492455582
0.9990000000000001,16.529943643567208
1.0,16.17678032550622
share,metric_value
0.0,15.812696967980374
0.0333,15.868988105923817
0.0666,16.538552532776713
0.09990000000000002,16.70734234311527
0.1332,14.216403897563035
0.1665,13.498292089468967
0.1998,14.19267170609019
0.23310000000000003,16.06179002132776
0.2664,17.616318598792805
0.2997,17.199173352565573
0.333,16.29228250780281
0.3663,15.8636982980711
0.3996,18.49963975814394
0.43290000000000006,16.86249933529806
0.46620000000000006,18.490774038304888
0.49950000000000006,17.51381037286624
0.5328,17.04332260676104
0.5661,16.429468517840096
0.5994,14.286226664584879
0.6327,14.345378571286089
0.666,13.118564876047937
0.6993,13.609993889373108
0.7326,14.424412626685665
0.7659,16.45464914621014
0.7992,14.064390426445174
0.8325000000000001,14.72880520589197
0.8658000000000001,16.430299190449823
0.8991000000000001,17.07578584805748
0.9324000000000001,15.09302965438475
0.9657000000000001,14.635213689295723
0.9990000000000001,16.527683001231257
1.0,16.17678032550622
share,metric_value
0.0,15.87012396855759
0.0333,16.156771316839553
0.0666,12.516650204955685
0.09990000000000002,13.289933117217384
0.1332,14.178923058590508
0.1665,14.865498157520735
0.1998,17.09606280222103
0.23310000000000003,14.149463184185697
0.2664,13.37987167439625
0.2997,13.281512984506685
0.333,14.005557660520921
0.3663,14.551289644249245
0.3996,14.206982210308103
0.43290000000000006,14.038298290452472
0.46620000000000006,14.353844158482367
0.49950000000000006,15.48535825382402
0.5328,15.62648367613753
0.5661,16.447920907837165
0.5994,16.17126193111159
0.6327,17.103041560355926
0.666,17.352176885279036
0.6993,18.19586381135392
0.7326,18.29945733451772
0.7659,18.762216861355395
0.7992,17.9759730484597
0.8325000000000001,19.284895049228716
0.8658000000000001,20.00624862323819
0.8991000000000001,20.71382372162721
0.9324000000000001,20.900345330117773
0.9657000000000001,21.720483199573938
0.9990000000000001,16.34772910260209
1.0,16.17678032550622
