0.01,0,1,0.05068246734419301,0.4013333333333333,0.05033990982155233,5000
0.1,0,1,0.05068246734419301,0.4013333333333333,0.05033990982155233,5000
0.01,1304,1,0.04948192213910895,0.3443333333333333,0.049974195893346104,6304
0.1,1304,1,0.04533218451918359,0.33466666666666667,0.041520398678236745,6304
0.0,0,1,0.05068246734419301,0.4013333333333333,0.05033990982155233,5000
0.01,2608,1,0.037209125263030184,0.31733333333333336,0.047749435314831515,7608
0.1,2608,1,0.04472828550050556,0.2996666666666667,0.04529955090882278,7608
0.0,0,1,0.04758756260702121,0.3566666666666667,0.04633417567328738,6086
0.01,3912,1,0.043815432829269856,0.283,0.05586687262275782,8912
0.1,3912,1,0.03682186432884011,0.263,0.04045866550386257,8912
0.0,0,1,0.04741908753494028,0.30966666666666665,0.05115257630080618,7172
0.01,5216,1,0.054198455987835015,0.2713333333333333,0.0780530454014284,10216
0.1,5216,1,0.03671145688390567,0.23966666666666667,0.043015776121702896,10216
0.0,0,1,0.04190708239585656,0.2703333333333333,0.053242226610414764,8258
0.01,6520,1,0.059066764442909744,0.26666666666666666,0.08519907460539423,11520
0.1,6520,1,0.0435003939700097,0.22666666666666666,0.048809961010764034,11520
0.0,0,1,0.04098978642884275,0.242,0.05870427448793009,9344
0.0,0,1,0.05029711565853026,0.23066666666666666,0.052726960838065974,10430
0.01,7824,1,0.056417975658525285,0.26966666666666667,0.08239146268088839,12824
0.1,7824,1,0.03748822032618719,0.21566666666666667,0.046395147360384734,12824
0.0,0,1,0.044932701595195586,0.209,0.05903471340901431,11516
0.01,9128,1,0.05429369073726096,0.27466666666666667,0.07144509784510956,14128
0.1,9128,1,0.044980038000895166,0.219,0.05839863368883198,14128
0.0,0,1,0.04531333064957124,0.21533333333333332,0.05903530457324317,12602
0.01,10432,1,0.06036234979215161,0.2823333333333333,0.08652964341080284,15432
0.1,10432,1,0.05111093923536531,0.21266666666666667,0.06082560802249658,15432
0.0,0,1,0.03209695986988658,0.19933333333333333,0.04075249445333352,13688
0.01,11736,1,0.05881002720539109,0.27366666666666667,0.08809754374800106,16736
0.1,11736,1,0.043305039016023894,0.206,0.05628547770267752,16736
0.0,0,1,0.038494412963319576,0.186,0.04979842843669322,14774
0.1,13040,1,0.04738963942840263,0.21166666666666667,0.06629864322137055,18040
0.01,13040,1,0.0564318910843585,0.259,0.08221272457687842,18040
0.0,0,1,0.03851406973259576,0.18966666666666668,0.03140422093273187,15860
0.1,14344,1,0.0423503011002549,0.208,0.06593981580653678,19344
0.01,14344,1,0.05682318304253214,0.27066666666666667,0.08228945258857664,19344
0.0,0,1,0.04413283472660438,0.17366666666666666,0.03421209515468581,16946
0.1,15648,1,0.03318629664785911,0.209,0.04989923579423633,20648
0.0,0,1,0.03137882317790308,0.17833333333333334,0.03470275969877516,18032
0.01,15648,1,0.06728140772632621,0.26266666666666666,0.10040016568905474,20648
0.01,0,1,0.05068246734419301,0.4013333333333333,0.05033990982155233,5000
0.01,2608,1,0.037209125263030184,0.31733333333333336,0.047749435314831515,7608
0.01,1304,1,0.04948192213910895,0.3443333333333333,0.049974195893346104,6304
0.01,3912,1,0.043815432829269856,0.283,0.05586687262275782,8912
0.01,5216,1,0.054198455987835015,0.2713333333333333,0.0780530454014284,10216
0.01,6520,1,0.059066764442909744,0.26666666666666666,0.08519907460539423,11520
0.01,7824,1,0.056417975658525285,0.26966666666666667,0.08239146268088839,12824
0.01,9128,1,0.05429369073726096,0.27466666666666667,0.07144509784510956,14128
0.01,10432,1,0.06036234979215161,0.2823333333333333,0.08652964341080284,15432
0.0,0,1,0.03710222167676891,0.164,0.03848457077623929,19118
0.1,16952,1,0.041782048200519506,0.21266666666666667,0.05476879344685221,21952
0.01,16952,1,0.05339552686256329,0.25833333333333336,0.0757081141933298,21952
0.0001,0,1,0.05068246734419301,0.4013333333333333,0.05033990982155233,5000
0.0001,1304,1,0.04260690410001578,0.35133333333333333,0.04353511467070622,6304
0.0001,2608,1,0.044439371911307084,0.302,0.04842229759617872,7608
0.0,0,1,0.029376870945877768,0.17066666666666666,0.03317960365221287,20204
0.1,18256,1,0.024802620377413438,0.22033333333333333,0.03967829488585012,23256
0.0001,3912,1,0.04120838042939044,0.266,0.04432144867474541,8912
0.01,18256,1,0.05784799454192936,0.259,0.08703069947507264,23256
0.0001,5216,1,0.04754649199874115,0.24866666666666667,0.04964723282958577,10216
10.0,0,1,0.05068246734419301,0.4013333333333333,0.05033990982155233,5000
0.0,0,1,0.028507646720211187,0.16466666666666666,0.027651250292680306,21290
0.0001,6520,1,0.04847163899473175,0.23166666666666666,0.05256296763203234,11520
0.1,19560,1,0.03507298431853441,0.222,0.04579671793429258,24560
10.0,1304,1,0.04906928013714096,0.3963333333333333,0.04480656299205216,6304
0.01,19560,1,0.06515335219169706,0.2753333333333333,0.09557304149078452,24560
10.0,2608,1,0.03165702838671816,0.3953333333333333,0.03846660395000371,7608
0.0001,7824,1,0.04199499615370169,0.22666666666666666,0.048855211349289544,12824
0.0,0,1,0.023729582104599883,0.17133333333333334,0.02543167718438071,22376
10.0,3912,1,0.028000081357518906,0.39966666666666667,0.03541634093628789,8912
0.0001,9128,1,0.051917492279093855,0.21966666666666668,0.045440476361924095,14128
