0.1,10000,10,0.0630018140034321,0.1484,0.08106638193460629,10000
0.01,10000,10,0.08384695291571329,0.1339,0.1248973313086582,10000
0.01,10434,10,0.09394999411219485,0.1458,0.14191852403624347,10434
0.1,10434,10,0.06533024181145326,0.1403,0.08043611773596834,10434
0.01,10868,10,0.09661152498056715,0.1393,0.1402383718591843,10868
0.1,10868,10,0.06945276465937229,0.1173,0.09431193784724559,10868
0.1,11302,10,0.0572333376683149,0.1281,0.07178400160708566,11302
0.01,11736,10,0.0916697172968163,0.1331,0.1283346633415257,11736
0.01,11302,10,0.08977000011665354,0.1264,0.13289372543034092,11302
0.1,11736,10,0.05947513228769913,0.1297,0.07075192850578842,11736
0.01,12170,10,0.09178039449801859,0.1287,0.13540994332281422,12170
0.01,12604,10,0.09068986686450785,0.1151,0.13668210343838721,12604
0.1,12170,10,0.06409060434388701,0.1202,0.07547067527826956,12170
0.1,12604,10,0.06493545434980605,0.1045,0.08623252910418922,12604
0.01,13038,10,0.09630450305931793,0.1149,0.14295633169406433,13038
0.1,13038,10,0.07334890840926352,0.1059,0.08945315553876883,13038
0.1,13472,10,0.06667918294028509,0.1007,0.08088273626389272,13472
0.1,13906,10,0.06594685872726129,0.0967,0.07840170969294928,13906
0.1,14340,10,0.06407693535813894,0.0924,0.07340928636054878,14340
0.01,14340,10,0.09369089089720231,0.1087,0.14464253519436268,14340
0.01,14774,10,0.09331187970052134,0.1175,0.1416083226338415,14774
0.1,14774,10,0.06720817514452593,0.0899,0.07875768978257597,14774
0.1,15642,10,0.06218542338032471,0.1065,0.07218784772465628,15642
0.01,15208,10,0.08485480882990759,0.1196,0.13115947245800663,15208
0.01,13906,10,0.08827499473918106,0.1181,0.13340499419985602,13906
0.01,13472,10,0.09660664499877247,0.1028,0.1404604773332084,13472
0.01,15642,10,0.08032276415696281,0.1014,0.12185310361471889,15642
0.1,15208,10,0.06478009698484011,0.1003,0.07277150285584871,15208
0.01,16076,10,0.08694620409516546,0.1149,0.12976433205982602,16076
0.1,16076,10,0.06526349751326535,0.0999,0.07811514734107249,16076
0.01,16510,10,0.09294963504486253,0.1074,0.1373946671016469,16510
0.1,16510,10,0.06124239349355792,0.0931,0.0692064425213995,16510
0.01,16944,10,0.09578969545214651,0.0949,0.14885601836439202,16944
0.1,16944,10,0.06459821531908633,0.0897,0.07242493487032699,16944
0.1,17378,10,0.05828514976715143,0.0872,0.06764872785619834,17378
0.1,17812,10,0.059018512813866,0.0964,0.07134345027023332,17812
0.01,17378,10,0.09093148868450898,0.0954,0.13582067058337405,17378
0.1,18246,10,0.050599719924142535,0.0819,0.06377280285336887,18246
0.1,19114,10,0.05854687763998211,0.0791,0.07385365517171354,19114
0.01,19982,10,0.09083548188887738,0.0965,0.1341214189549147,19982
0.01,19548,10,0.09516204618550103,0.0884,0.1417306308929232,19548
0.1,19982,10,0.05233174039583747,0.0856,0.06919482651484286,19982
0.01,17812,10,0.09213197877882369,0.0885,0.1433876157755585,17812
0.01,18246,10,0.08643722042614434,0.0916,0.1323732714210961,18246
0.1,19548,10,0.05561814734748307,0.0683,0.07151728355628066,19548
0.01,18680,10,0.09175817643708675,0.0976,0.14038854849383176,18680
0.01,19114,10,0.08831972793211268,0.0941,0.13337569814735337,19114
0.1,18680,10,0.05372169057540939,0.0769,0.06577605038002274,18680
0.0001,10000,10,0.06746748917352244,0.1668,0.08005327069418702,10000
0.0001,10434,10,0.07055562086772629,0.1503,0.08557409768133727,10434
0.0001,10868,10,0.06633310058656484,0.1331,0.08460568132163805,10868
0.0001,11302,10,0.06361009457511717,0.1378,0.07940951081245452,11302
0.0001,11736,10,0.0680617691001258,0.1205,0.08753546056114482,11736
0.0001,12604,10,0.058087693501167596,0.1342,0.0762823228184473,12604
0.0001,12170,10,0.06775963151454145,0.113,0.08366856074848529,12170
0.0001,13038,10,0.06721940127160761,0.1188,0.08338031245330849,13038
0.0001,13472,10,0.06930712863259882,0.1185,0.08303829594368672,13472
0.0001,13906,10,0.05804556666898969,0.1162,0.07883903371115449,13906
0.0001,14340,10,0.05298335385536077,0.1096,0.0729900096263142,14340
2.0,10868,10,0.11109160410573252,0.2025,0.17170293949247428,10868
2.0,10000,10,0.11210854694198405,0.2176,0.1863230693518661,10000
2.0,10434,10,0.11028913151686559,0.2115,0.17607286168253833,10434
0.0001,15208,10,0.058549189217223664,0.1001,0.07982925572790461,15208
0.0001,14774,10,0.05372379701515518,0.1045,0.07358906734685479,14774
2.0,11302,10,0.11458567842377716,0.1983,0.17911314024977676,11302
2.0,11736,10,0.11875633462883127,0.1672,0.18286799089607625,11736
0.0001,15642,10,0.061905652258575306,0.0912,0.08168117918255996,15642
2.0,12170,10,0.11401950004922058,0.1714,0.1794693353910634,12170
0.0001,16076,10,0.06712981839467112,0.084,0.08676579415397935,16076
2.0,12604,10,0.10739220393423937,0.1654,0.16525604267063054,12604
2.0,13038,10,0.11120043110716357,0.1917,0.17748749195063376,13038
0.0001,16510,10,0.06851712881023055,0.094,0.089732307104143,16510
0.0001,16944,10,0.06818959030369626,0.0865,0.09063721778785781,16944
2.0,13472,10,0.11534560046533608,0.188,0.18897312228503535,13472
0.0001,17378,10,0.06062223654335594,0.0894,0.08510162538296204,17378
2.0,13906,10,0.11110336641332175,0.1843,0.17743112876197914,13906
-0.01,10000,10,0.0501448734363362,0.1365,0.061643222027952714,10000
0.0001,17812,10,0.06952757868069002,0.0883,0.09088039338708631,17812
2.0,14340,10,0.1146085766895865,0.1681,0.1820092092800353,14340
0.0001,18246,10,0.06295616044430759,0.0847,0.0858489947869398,18246
2.0,14774,10,0.11920091318790038,0.1562,0.18401750530659147,14774
-0.01,10434,10,0.048815673741357486,0.129,0.06854254253054662,10434
2.0,16944,10,0.10899918455742988,0.1508,0.16969097727087756,16944
2.0,15208,10,0.11694337979551904,0.1428,0.1857222394972044,15208
-0.01,10868,10,0.053233228031101344,0.1223,0.06723468802885593,10868
0.0001,18680,10,0.06392153288397005,0.0767,0.08635311810322123,18680
0.0001,19114,10,0.0647740174203795,0.0849,0.08418587589041779,19114
2.0,16076,10,0.11554002403480265,0.1446,0.18354752775549316,16076
2.0,15642,10,0.10859676675453074,0.1361,0.17947220093181654,15642
-0.01,11302,10,0.05347003549830654,0.1063,0.06679455573552741,11302
0.0001,19548,10,0.06256002004892508,0.0848,0.08317738466773106,19548
2.0,17378,10,0.10691777503396802,0.1537,0.16738343429812272,17378
0.0001,19982,10,0.06192918777505657,0.0718,0.08334137684772386,19982
-0.01,11736,10,0.05190341371737466,0.1127,0.059506773297743586,11736
2.0,16510,10,0.10813456371862581,0.1383,0.16405088840957227,16510
-0.01,12170,10,0.04881592313731038,0.099,0.06012903681014306,12170
-0.01,12604,10,0.048377735023360534,0.107,0.05318622698306738,12604
2.0,18246,10,0.110713229254367,0.1208,0.17177540951829803,18246
2.0,17812,10,0.11296125777037574,0.1359,0.17953279094351268,17812
-0.01,13038,10,0.056425363884285054,0.1025,0.05743366351051689,13038
