[ikvasilev@sms results]$ cat all_experiments_h1.csv
Experiment,Recipient_Size,Donor_R,Donor_Size,rmse_01,np_01,mape_01,rmse_03,np_03,mape_03
EXP3_HYBRID,10000,27.9000,30000,0.012020,0.056000,0.021417,0.013115,0.020000,0.022701
EXP3_HYBRID,10000,28.0100,10434,0.014230,0.143000,0.031233,0.020028,0.068000,0.036861
EXP3_HYBRID,10000,28.1000,1304,0.010055,0.266000,0.021202,0.013110,0.102000,0.024318
EXP3_HYBRID,10000,28.0001,19565,0.015334,0.078000,0.028464,0.016795,0.033000,0.029463
EXP3_HYBRID,10000,28.0001,20869,0.014310,0.076000,0.027240,0.016098,0.029000,0.028642
EXP3_HYBRID,10000,27.9900,30000,0.010410,0.060000,0.018170,0.013719,0.024000,0.020456
EXP3_HYBRID,10000,28.0100,11739,0.013530,0.136000,0.029642,0.016714,0.057000,0.032547
EXP3_HYBRID,10000,28.1000,2608,0.008868,0.170000,0.017189,0.012248,0.075000,0.019884
EXP3_HYBRID,10000,28.1000,3913,0.008293,0.158000,0.017337,0.010593,0.064000,0.019402
EXP3_HYBRID,10000,28.0100,13043,0.016600,0.122000,0.033669,0.020224,0.044000,0.035477
EXP3_HYBRID,10000,28.0001,22173,0.014133,0.076000,0.027841,0.018617,0.029000,0.030497
EXP3_HYBRID,10000,28.1000,5217,0.009750,0.143000,0.018295,0.011466,0.054000,0.021362
EXP3_HYBRID,10000,28.0100,14347,0.015459,0.128000,0.032216,0.018356,0.049000,0.034991
EXP3_HYBRID,10000,28.0001,23478,0.014273,0.082000,0.027862,0.015625,0.037000,0.029974
EXP3_HYBRID,10000,28.1000,6521,0.008908,0.152000,0.018282,0.018615,0.064000,0.023294
EXP3_HYBRID,10000,28.0100,15652,0.016932,0.114000,0.034984,0.021860,0.046000,0.038563
EXP3_HYBRID,10000,28.1000,7826,0.008989,0.145000,0.019363,0.011424,0.061000,0.020990
EXP3_HYBRID,10000,28.1000,9130,0.008608,0.139000,0.019135,0.013169,0.061000,0.021780
EXP3_HYBRID,10000,28.0001,24782,0.016642,0.060000,0.030790,0.017658,0.023000,0.031742
EXP3_HYBRID,10000,28.0100,16956,0.016010,0.113000,0.033707,0.020182,0.044000,0.036351
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,28.1000,10434,0.010085,0.138000,0.021582,0.019014,0.057000,0.025956
EXP3_HYBRID,10000,30.0000,1304,0.008416,0.281000,0.018703,0.011185,0.096000,0.021563
EXP3_HYBRID,10000,28.0100,18260,0.017556,0.105000,0.035404,0.022871,0.042000,0.039408
EXP3_HYBRID,10000,28.0001,26086,0.015244,0.077000,0.029092,0.017546,0.030000,0.031070
EXP3_HYBRID,10000,28.1000,11739,0.009726,0.136000,0.021222,0.022221,0.058000,0.024904
EXP3_HYBRID,10000,30.0000,2608,0.009034,0.301000,0.019141,0.011723,0.105000,0.022930
EXP3_HYBRID,10000,30.0000,3913,0.009510,0.269000,0.018397,0.013954,0.102000,0.022498
EXP3_HYBRID,10000,28.1000,13043,0.010854,0.112000,0.021960,0.020589,0.047000,0.025702
EXP3_HYBRID,10000,30.0000,5217,0.011902,0.248000,0.021863,0.013915,0.102000,0.024471
EXP3_HYBRID,10000,28.0100,19565,0.017185,0.097000,0.035990,0.025095,0.042000,0.040773
EXP3_HYBRID,10000,28.0001,27391,0.015428,0.066000,0.028954,0.017155,0.026000,0.030758
EXP3_HYBRID,10000,28.1000,14347,0.012242,0.095000,0.024814,0.019607,0.044000,0.026411
EXP3_HYBRID,10000,30.0000,6521,0.012009,0.231000,0.020644,0.014028,0.097000,0.022147
EXP3_HYBRID,10000,28.0001,28695,0.015937,0.068000,0.028556,0.017923,0.025000,0.030347
EXP3_HYBRID,10000,28.0100,20869,0.017796,0.118000,0.036753,0.026972,0.038000,0.042051
EXP3_HYBRID,10000,28.1000,15652,0.011230,0.124000,0.020876,0.018622,0.053000,0.024472
EXP3_HYBRID,10000,28.0100,22173,0.019723,0.100000,0.039218,0.025872,0.044000,0.042745
EXP3_HYBRID,10000,30.0000,7826,0.013212,0.218000,0.023850,0.015043,0.089000,0.026216
EXP3_HYBRID,10000,28.0001,30000,0.018560,0.060000,0.032515,0.020056,0.024000,0.033567
EXP3_HYBRID,10000,28.1000,16956,0.011216,0.105000,0.022625,0.012929,0.044000,0.026170
EXP3_HYBRID,10000,28.0100,23478,0.019381,0.092000,0.038695,0.025040,0.041000,0.042212
EXP3_HYBRID,10000,28.1000,18260,0.011752,0.092000,0.023478,0.015877,0.042000,0.027627
EXP3_HYBRID,10000,28.0100,24782,0.020699,0.094000,0.039465,0.027193,0.032000,0.044824
EXP3_HYBRID,10000,30.0000,10434,0.014729,0.212000,0.026123,0.017739,0.086000,0.028725
EXP3_HYBRID,10000,28.0100,26086,0.019510,0.085000,0.039829,0.026337,0.039000,0.044088
EXP3_HYBRID,10000,28.1000,19565,0.011469,0.090000,0.023121,0.012730,0.035000,0.025982
EXP3_HYBRID,10000,30.0000,11739,0.016341,0.179000,0.028162,0.017776,0.073000,0.030057
EXP3_HYBRID,10000,28.0100,27391,0.018728,0.093000,0.037904,0.026230,0.040000,0.043348
EXP3_HYBRID,10000,30.0000,13043,0.013365,0.207000,0.022926,0.016173,0.078000,0.026290
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,28.1000,20869,0.013672,0.080000,0.024917,0.014704,0.025000,0.027632
EXP3_HYBRID,10000,32.0000,1304,0.007227,0.295000,0.014889,0.010098,0.101000,0.018003
EXP3_HYBRID,10000,30.0000,14347,0.016908,0.198000,0.029019,0.018647,0.080000,0.031794
EXP3_HYBRID,10000,32.0000,2608,0.007314,0.337000,0.015989,0.009933,0.119000,0.017905
EXP3_HYBRID,10000,28.0100,28695,0.021345,0.088000,0.041462,0.027958,0.037000,0.046204
EXP3_HYBRID,10000,28.1000,22173,0.013207,0.078000,0.024396,0.015838,0.025000,0.027989
EXP3_HYBRID,10000,32.0000,3913,0.008551,0.362000,0.018046,0.011622,0.119000,0.020148
EXP3_HYBRID,10000,28.1000,23478,0.014110,0.082000,0.026262,0.015044,0.027000,0.027673
EXP3_HYBRID,10000,32.0000,5217,0.010855,0.365000,0.020996,0.013568,0.117000,0.023909
EXP3_HYBRID,10000,28.0100,30000,0.020436,0.095000,0.039335,0.028698,0.030000,0.045271
EXP3_HYBRID,10000,30.0000,15652,0.017031,0.172000,0.029597,0.018124,0.074000,0.031993
EXP3_HYBRID,10000,32.0000,6521,0.011551,0.371000,0.023630,0.014398,0.126000,0.024865
EXP3_HYBRID,10000,28.1000,24782,0.012664,0.073000,0.024744,0.013921,0.021000,0.026552
EXP3_HYBRID,10000,32.0000,7826,0.013903,0.350000,0.027823,0.015015,0.132000,0.027968
EXP3_HYBRID,10000,28.1000,26086,0.012988,0.083000,0.024510,0.020704,0.029000,0.027821
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,32.0000,9130,0.015562,0.333000,0.029591,0.016900,0.113000,0.030080
EXP3_HYBRID,10000,33.0000,1304,0.007516,0.269000,0.015350,0.010048,0.098000,0.018114
EXP3_HYBRID,10000,30.0000,18260,0.020610,0.158000,0.036093,0.020991,0.070000,0.037091
EXP3_HYBRID,10000,30.0000,16956,0.018733,0.175000,0.032412,0.020547,0.077000,0.035360
EXP3_HYBRID,10000,32.0000,10434,0.016141,0.318000,0.030871,0.016646,0.129000,0.031160
EXP3_HYBRID,10000,28.1000,27391,0.013776,0.088000,0.025215,0.018036,0.026000,0.028649
EXP3_HYBRID,10000,32.0000,11739,0.015083,0.363000,0.029425,0.016157,0.120000,0.029717
EXP3_HYBRID,10000,30.0000,19565,0.021082,0.142000,0.036548,0.022197,0.065000,0.038413
EXP3_HYBRID,10000,33.0000,2608,0.009124,0.325000,0.015992,0.011970,0.113000,0.020460
EXP3_HYBRID,10000,30.0000,20869,0.022401,0.131000,0.037410,0.023519,0.055000,0.039972
EXP3_HYBRID,10000,28.1000,28695,0.013126,0.084000,0.025338,0.018118,0.028000,0.029244
EXP3_HYBRID,10000,32.0000,13043,0.017614,0.340000,0.036217,0.018311,0.139000,0.036546
EXP3_HYBRID,10000,33.0000,3913,0.007691,0.374000,0.015932,0.029020,0.112000,0.021054
EXP3_HYBRID,10000,32.0000,14347,0.019241,0.348000,0.039343,0.020170,0.138000,0.039524
EXP3_HYBRID,10000,30.0000,23478,0.022903,0.131000,0.037453,0.023597,0.047000,0.039815
EXP3_HYBRID,10000,33.0000,5217,0.008808,0.391000,0.017191,0.012880,0.126000,0.020464
EXP3_HYBRID,10000,28.1000,30000,0.013918,0.074000,0.025615,0.017839,0.030000,0.028485
EXP3_HYBRID,10000,32.0000,15652,0.018358,0.328000,0.036747,0.019370,0.146000,0.037239
EXP3_HYBRID,10000,33.0000,6521,0.009433,0.394000,0.018922,0.012419,0.151000,0.020898
EXP3_HYBRID,10000,30.0000,22173,0.021948,0.153000,0.037868,0.023071,0.067000,0.039585
EXP3_HYBRID,10000,30.0000,24782,0.022262,0.128000,0.037609,0.022696,0.055000,0.039540
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,32.0000,16956,0.019843,0.299000,0.038961,0.020180,0.115000,0.038606
EXP3_HYBRID,10000,33.0000,7826,0.009106,0.411000,0.018729,0.011342,0.145000,0.020714
EXP3_HYBRID,10000,33.0000,9130,0.011810,0.410000,0.023565,0.019076,0.166000,0.024664
EXP3_HYBRID,10000,32.0000,18260,0.019734,0.320000,0.040293,0.021077,0.134000,0.040195
EXP3_HYBRID,10000,34.0000,1304,0.007881,0.257000,0.017049,0.010778,0.091000,0.018986
EXP3_HYBRID,10000,30.0000,26086,0.022685,0.129000,0.038075,0.023577,0.056000,0.040880
EXP3_HYBRID,10000,34.0000,2608,0.008907,0.302000,0.017727,0.011100,0.109000,0.020828
EXP3_HYBRID,10000,30.0000,27391,0.022076,0.127000,0.039659,0.023165,0.054000,0.042147
EXP3_HYBRID,10000,32.0000,19565,0.020287,0.321000,0.041238,0.024300,0.133000,0.042437
EXP3_HYBRID,10000,34.0000,3913,0.007552,0.318000,0.016702,0.010913,0.123000,0.020418
EXP3_HYBRID,10000,33.0000,10434,0.012987,0.403000,0.023728,0.014813,0.164000,0.025258
EXP3_HYBRID,10000,30.0000,28695,0.023072,0.118000,0.041289,0.023624,0.049000,0.043608
EXP3_HYBRID,10000,34.0000,5217,0.009988,0.389000,0.019377,0.012585,0.110000,0.022111
EXP3_HYBRID,10000,33.0000,11739,0.013317,0.403000,0.026387,0.020579,0.181000,0.028710
EXP3_HYBRID,10000,32.0000,20869,0.022900,0.285000,0.045489,0.026610,0.128000,0.046422
EXP3_HYBRID,10000,34.0000,6521,0.009473,0.432000,0.020918,0.011353,0.139000,0.021931
EXP3_HYBRID,10000,32.0000,22173,0.022230,0.328000,0.046026,0.023355,0.144000,0.045889
EXP3_HYBRID,10000,33.0000,13043,0.016407,0.389000,0.031155,0.031247,0.175000,0.033053
EXP3_HYBRID,10000,33.0000,14347,0.015754,0.412000,0.029151,0.027362,0.180000,0.031457
EXP3_HYBRID,10000,34.0000,7826,0.010161,0.451000,0.023192,0.013503,0.135000,0.024578
EXP3_HYBRID,10000,34.0000,9130,0.012303,0.451000,0.026849,0.014415,0.140000,0.028365
EXP3_HYBRID,10000,33.0000,15652,0.017396,0.386000,0.032251,0.026433,0.178000,0.033292
EXP3_HYBRID,10000,32.0000,23478,0.023807,0.294000,0.048393,0.024766,0.129000,0.047770
EXP3_HYBRID,10000,33.0000,16956,0.016198,0.411000,0.030600,0.019065,0.192000,0.029974
EXP3_HYBRID,10000,32.0000,24782,0.024468,0.267000,0.050279,0.028673,0.110000,0.052076
EXP3_HYBRID,10000,34.0000,10434,0.011680,0.479000,0.025822,0.014290,0.141000,0.027463
EXP3_HYBRID,10000,33.0000,18260,0.018144,0.390000,0.035419,0.026491,0.168000,0.035503
EXP3_HYBRID,10000,33.0000,19565,0.019238,0.396000,0.038954,0.034867,0.184000,0.040555
EXP3_HYBRID,10000,32.0000,26086,0.025368,0.267000,0.051831,0.026098,0.116000,0.052519
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,33.0000,20869,0.021838,0.376000,0.044829,0.023038,0.148000,0.044412
EXP3_HYBRID,10000,34.0000,11739,0.013941,0.470000,0.029591,0.015563,0.162000,0.030377
EXP3_HYBRID,10000,36.0000,1304,0.007703,0.281000,0.015917,0.010432,0.107000,0.019783
EXP3_HYBRID,10000,32.0000,27391,0.028185,0.251000,0.056602,0.029010,0.112000,0.056739
EXP3_HYBRID,10000,34.0000,13043,0.014928,0.491000,0.030281,0.015382,0.176000,0.028906
EXP3_HYBRID,10000,33.0000,22173,0.022886,0.371000,0.045327,0.026477,0.139000,0.045225
EXP3_HYBRID,10000,36.0000,3913,0.007497,0.307000,0.016346,0.010801,0.112000,0.019292
EXP3_HYBRID,10000,32.0000,28695,0.028646,0.251000,0.057336,0.032471,0.117000,0.059938
EXP3_HYBRID,10000,36.0000,2608,0.008437,0.240000,0.017312,0.010486,0.095000,0.019357
EXP3_HYBRID,10000,33.0000,23478,0.023983,0.393000,0.049190,0.027753,0.181000,0.048448
EXP3_HYBRID,10000,35.0000,10434,0.010924,0.503000,0.023820,0.012268,0.162000,0.022973
EXP3_HYBRID,10000,34.0000,14347,0.017003,0.486000,0.034882,0.018132,0.195000,0.034391
EXP3_HYBRID,10000,34.0000,15652,0.019563,0.448000,0.039324,0.024167,0.162000,0.041244
EXP3_HYBRID,10000,35.0000,11739,0.011218,0.484000,0.022990,0.018580,0.148000,0.024187
EXP3_HYBRID,10000,35.0000,13043,0.009977,0.523000,0.021855,0.010107,0.183000,0.020054
EXP3_HYBRID,10000,32.0000,30000,0.030818,0.237000,0.060657,0.033450,0.102000,0.061669
EXP3_HYBRID,10000,34.0000,16956,0.019489,0.501000,0.039456,0.019022,0.202000,0.035675
EXP3_HYBRID,10000,35.0000,14347,0.012840,0.530000,0.027118,0.019223,0.191000,0.026963
EXP3_HYBRID,10000,33.0000,26086,0.026642,0.370000,0.055093,0.027617,0.147000,0.054603
EXP3_HYBRID,10000,35.0000,15652,0.015066,0.552000,0.030779,0.015395,0.231000,0.027879
EXP3_HYBRID,10000,36.0000,5217,0.009289,0.334000,0.017091,0.016619,0.105000,0.019280
EXP3_HYBRID,10000,34.0000,18260,0.020930,0.468000,0.040688,0.020659,0.195000,0.038498
EXP3_HYBRID,10000,33.0000,24782,0.025729,0.381000,0.052008,0.028642,0.174000,0.051676
EXP3_HYBRID,10000,33.0000,27391,0.027948,0.339000,0.055877,0.030628,0.143000,0.056348
EXP3_HYBRID,10000,36.0000,6521,0.007424,0.406000,0.015980,0.013625,0.112000,0.019893
EXP3_HYBRID,10000,30.0000,9130,0.013133,0.209000,0.023117,0.014793,0.086000,0.025119
EXP3_HYBRID,10000,36.0000,7826,0.008349,0.393000,0.016056,0.011856,0.107000,0.019995
EXP3_HYBRID,10000,33.0000,28695,0.027612,0.342000,0.056541,0.028137,0.132000,0.057866
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,35.0000,16956,0.015304,0.514000,0.031297,0.020589,0.215000,0.030255
EXP3_HYBRID,10000,37.0000,1304,0.007877,0.236000,0.016517,0.011188,0.102000,0.020094
EXP3_HYBRID,10000,36.0000,9130,0.008251,0.456000,0.017656,0.016629,0.124000,0.020471
EXP3_HYBRID,10000,36.0000,10434,0.008672,0.462000,0.020096,0.010989,0.143000,0.020322
EXP3_HYBRID,10000,37.0000,2608,0.007759,0.263000,0.016421,0.014720,0.095000,0.020704
EXP3_HYBRID,10000,35.0000,18260,0.018786,0.501000,0.038911,0.018723,0.206000,0.034635
EXP3_HYBRID,10000,36.0000,11739,0.009786,0.487000,0.020912,0.012424,0.167000,0.022279
EXP3_HYBRID,10000,37.0000,3913,0.007683,0.311000,0.016391,0.010123,0.099000,0.019467
EXP3_HYBRID,10000,35.0000,22173,0.019491,0.499000,0.042449,0.022457,0.216000,0.037214
EXP3_HYBRID,10000,35.0000,19565,0.016159,0.478000,0.033623,0.020440,0.182000,0.031570
EXP3_HYBRID,10000,37.0000,5217,0.007904,0.328000,0.016362,0.011244,0.094000,0.020387
EXP3_HYBRID,10000,35.0000,20869,0.017193,0.547000,0.036260,0.021277,0.215000,0.033466
EXP3_HYBRID,10000,36.0000,14347,0.011010,0.518000,0.022487,0.018626,0.165000,0.025618
EXP3_HYBRID,10000,33.0000,30000,0.029461,0.355000,0.059463,0.029354,0.145000,0.059188
EXP3_HYBRID,10000,36.0000,13043,0.011338,0.505000,0.024431,0.013354,0.168000,0.024230
EXP3_HYBRID,10000,37.0000,6521,0.009480,0.374000,0.016570,0.010648,0.118000,0.019263
EXP3_HYBRID,10000,37.0000,7826,0.008133,0.403000,0.017420,0.010604,0.124000,0.019278
EXP3_HYBRID,10000,36.0000,16956,0.011092,0.558000,0.024027,0.012975,0.195000,0.022657
EXP3_HYBRID,10000,36.0000,15652,0.011423,0.563000,0.024139,0.018244,0.198000,0.023487
EXP3_HYBRID,10000,35.0000,23478,0.020916,0.513000,0.044972,0.023958,0.256000,0.040624
EXP3_HYBRID,10000,35.0000,26086,0.023383,0.500000,0.052625,0.026795,0.234000,0.048152
EXP3_HYBRID,10000,37.0000,9130,0.008427,0.436000,0.018230,0.013900,0.118000,0.019660
EXP3_HYBRID,10000,37.0000,10434,0.008715,0.434000,0.017757,0.011152,0.122000,0.019919
EXP3_HYBRID,10000,36.0000,18260,0.014113,0.573000,0.032639,0.019168,0.218000,0.029542
EXP3_HYBRID,10000,35.0000,24782,0.022458,0.505000,0.047931,0.022951,0.240000,0.043145
EXP3_HYBRID,10000,36.0000,19565,0.014461,0.576000,0.032377,0.014305,0.232000,0.029748
EXP3_HYBRID,10000,37.0000,11739,0.009726,0.478000,0.019164,0.011220,0.155000,0.020320
EXP3_HYBRID,10000,35.0000,30000,0.026658,0.511000,0.056721,0.033714,0.255000,0.054381
EXP3_HYBRID,10000,35.0000,27391,0.026575,0.465000,0.055094,0.031130,0.228000,0.051928
EXP3_HYBRID,10000,37.0000,14347,0.010062,0.521000,0.021762,0.011626,0.167000,0.022744
EXP3_HYBRID,10000,36.0000,20869,0.016532,0.587000,0.035578,0.021390,0.240000,0.033227
EXP3_HYBRID,10000,35.0000,28695,0.024105,0.542000,0.051484,0.025182,0.271000,0.045283
EXP3_HYBRID,10000,37.0000,13043,0.009783,0.484000,0.021398,0.012249,0.168000,0.024694
EXP3_HYBRID,10000,36.0000,22173,0.017138,0.599000,0.035678,0.022099,0.250000,0.031784
EXP3_HYBRID,10000,37.0000,16956,0.010780,0.554000,0.023318,0.013375,0.173000,0.025218
EXP3_HYBRID,10000,37.0000,15652,0.011367,0.548000,0.024520,0.012601,0.186000,0.024030
EXP3_HYBRID,10000,36.0000,24782,0.021231,0.575000,0.043706,0.029688,0.260000,0.042231
EXP3_HYBRID,10000,36.0000,23478,0.018200,0.578000,0.038382,0.019210,0.251000,0.034514
EXP3_HYBRID,10000,36.0000,27391,0.022229,0.578000,0.048899,0.020891,0.267000,0.042625
EXP3_HYBRID,10000,37.0000,18260,0.011743,0.552000,0.024919,0.014982,0.167000,0.026649
EXP3_HYBRID,10000,37.0000,19565,0.012156,0.559000,0.025421,0.021237,0.192000,0.026139
EXP3_HYBRID,10000,37.0000,22173,0.015953,0.621000,0.033194,0.016554,0.238000,0.030310
EXP3_HYBRID,10000,36.0000,26086,0.023251,0.589000,0.049136,0.021684,0.269000,0.044671
EXP3_HYBRID,10000,36.0000,30000,0.023356,0.593000,0.049556,0.021944,0.298000,0.042998
EXP3_HYBRID,10000,37.0000,20869,0.013738,0.582000,0.028927,0.015571,0.207000,0.029638
EXP3_HYBRID,10000,36.0000,28695,0.023387,0.625000,0.049958,0.026918,0.295000,0.043845
EXP3_HYBRID,10000,38.0000,20869,0.012934,0.618000,0.027818,0.012972,0.231000,0.024365
EXP3_HYBRID,10000,37.0000,23478,0.017019,0.628000,0.036305,0.018451,0.240000,0.033967
EXP3_HYBRID,10000,38.0000,22173,0.013002,0.636000,0.025373,0.013975,0.238000,0.026357
EXP3_HYBRID,10000,38.0000,23478,0.014580,0.648000,0.029689,0.018143,0.242000,0.029992
EXP3_HYBRID,10000,38.0000,24782,0.017431,0.665000,0.034002,0.021659,0.265000,0.032383
EXP3_HYBRID,10000,38.0000,26086,0.015648,0.632000,0.030350,0.023735,0.261000,0.031273
EXP3_HYBRID,10000,38.0000,27391,0.013354,0.680000,0.027832,0.022790,0.246000,0.029055
EXP3_HYBRID,10000,38.0000,28695,0.015487,0.692000,0.028973,0.021523,0.287000,0.028043
EXP3_HYBRID,10000,38.0000,30000,0.017856,0.691000,0.037128,0.022457,0.284000,0.032409
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP2_MIX,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP2_MIX,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP2_MIX,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP2_MIX,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,31.0000,1304,0.007825,0.285000,0.017195,0.010899,0.094000,0.020147
EXP3_HYBRID,10000,31.0000,2608,0.008153,0.316000,0.016082,0.009618,0.116000,0.018704
EXP3_HYBRID,10000,31.0000,3913,0.009851,0.317000,0.016228,0.011536,0.114000,0.019416
EXP3_HYBRID,10000,31.0000,5217,0.011681,0.305000,0.018945,0.016496,0.113000,0.022629
EXP3_HYBRID,10000,31.0000,6521,0.013758,0.295000,0.021588,0.020361,0.110000,0.024590
EXP3_HYBRID,10000,31.0000,7826,0.016003,0.273000,0.024445,0.023903,0.114000,0.028427
EXP3_HYBRID,10000,31.0000,9130,0.016243,0.286000,0.025420,0.019977,0.123000,0.028129
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,31.0000,10434,0.015712,0.273000,0.027122,0.018638,0.117000,0.028552
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,31.0000,11739,0.017034,0.252000,0.027991,0.021904,0.101000,0.029899
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,31.0000,13043,0.018807,0.253000,0.031954,0.022194,0.105000,0.033598
EXP3_HYBRID,10000,31.0000,14347,0.019179,0.272000,0.031299,0.027692,0.111000,0.034476
EXP3_HYBRID,10000,31.0000,15652,0.020906,0.263000,0.034011,0.032746,0.110000,0.038640
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,31.0000,16956,0.021200,0.246000,0.034186,0.022123,0.102000,0.034709
EXP3_HYBRID,10000,31.0000,18260,0.024402,0.227000,0.039645,0.031816,0.096000,0.041800
EXP3_HYBRID,10000,31.0000,19565,0.025619,0.227000,0.042219,0.025285,0.099000,0.042453
EXP3_HYBRID,10000,31.0000,20869,0.026072,0.228000,0.042144,0.033214,0.090000,0.044485
EXP3_HYBRID,10000,31.0000,22173,0.027664,0.198000,0.045398,0.028447,0.084000,0.046208
EXP3_HYBRID,10000,31.0000,23478,0.029650,0.211000,0.047429,0.030818,0.090000,0.048518
EXP3_HYBRID,10000,35.0000,1304,0.007802,0.245000,0.016398,0.013145,0.097000,0.020970
EXP3_HYBRID,10000,34.0000,19565,0.023090,0.474000,0.047683,0.024248,0.190000,0.044151
EXP3_HYBRID,10000,31.0000,24782,0.030177,0.199000,0.047218,0.035320,0.069000,0.048974
EXP3_HYBRID,10000,35.0000,2608,0.007302,0.306000,0.016447,0.010263,0.105000,0.018959
EXP3_HYBRID,10000,35.0000,3913,0.007751,0.346000,0.016372,0.009986,0.110000,0.018819
EXP3_HYBRID,10000,30.0000,30000,0.020826,0.134000,0.038479,0.021551,0.049000,0.041134
EXP3_HYBRID,10000,31.0000,26086,0.030298,0.182000,0.049782,0.033120,0.074000,0.051371
EXP3_HYBRID,10000,34.0000,20869,0.024177,0.457000,0.048226,0.023981,0.179000,0.047698
EXP3_HYBRID,10000,31.0000,27391,0.027959,0.206000,0.046504,0.033766,0.090000,0.048788
EXP3_HYBRID,10000,31.0000,28695,0.028031,0.192000,0.046814,0.030687,0.101000,0.047991
EXP3_HYBRID,10000,35.0000,5217,0.007275,0.350000,0.015658,0.010043,0.112000,0.017955
EXP3_HYBRID,10000,31.0000,30000,0.029221,0.185000,0.048555,0.031361,0.098000,0.050032
EXP3_HYBRID,10000,34.0000,22173,0.025709,0.462000,0.050560,0.025344,0.205000,0.048860
EXP3_HYBRID,10000,35.0000,6521,0.007407,0.391000,0.016922,0.011027,0.112000,0.019482
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,34.0000,23478,0.027241,0.455000,0.055715,0.029816,0.197000,0.053326
EXP3_HYBRID,10000,38.0000,1304,0.007006,0.250000,0.015797,0.012796,0.101000,0.018922
EXP3_HYBRID,10000,None,0,0.008207,0.225000,0.017000,0.011686,0.086000,0.021870
EXP3_HYBRID,10000,34.0000,26086,0.030329,0.436000,0.062507,0.030977,0.193000,0.062196
EXP3_HYBRID,10000,35.0000,9130,0.009287,0.457000,0.020802,0.020117,0.134000,0.023008
EXP3_HYBRID,10000,35.0000,7826,0.009112,0.435000,0.019756,0.010641,0.133000,0.019867
EXP3_HYBRID,10000,38.0000,2608,0.007855,0.262000,0.017374,0.010082,0.095000,0.019633
EXP3_HYBRID,10000,34.0000,28695,0.034868,0.405000,0.070957,0.035357,0.166000,0.069148
EXP3_HYBRID,10000,38.0000,5217,0.007949,0.287000,0.017390,0.011512,0.107000,0.021021
EXP3_HYBRID,10000,38.0000,3913,0.007193,0.275000,0.016261,0.011231,0.102000,0.018644
EXP3_HYBRID,10000,38.0000,6521,0.008249,0.316000,0.017833,0.009856,0.110000,0.019431
EXP3_HYBRID,10000,34.0000,30000,0.035060,0.410000,0.073249,0.035853,0.182000,0.070532
EXP3_HYBRID,10000,38.0000,7826,0.007619,0.339000,0.016785,0.011227,0.111000,0.019638
EXP3_HYBRID,10000,38.0000,9130,0.007800,0.408000,0.018653,0.010935,0.129000,0.020213
EXP3_HYBRID,10000,34.0000,27391,0.031824,0.432000,0.065916,0.033323,0.184000,0.063791
EXP3_HYBRID,10000,38.0000,10434,0.007715,0.368000,0.017719,0.013951,0.117000,0.019690
EXP3_HYBRID,10000,38.0000,11739,0.008187,0.391000,0.017680,0.016219,0.133000,0.020258
