[ikvasilev@sms results]$ cat all_experiments_h20.csv
Experiment,Recipient_Size,Donor_R,Donor_Size,rmse_01,np_01,mape_01,rmse_03,np_03,mape_03
EXP3_HYBRID,10000,38.0000,15652,0.105101,0.670000,0.167889,0.090220,0.387000,0.116651
EXP3_HYBRID,10000,38.0000,18260,0.125041,0.738000,0.190976,0.105356,0.431000,0.178627
EXP3_HYBRID,10000,36.0000,20869,0.221167,0.762000,0.493248,0.180297,0.502000,0.345181
EXP3_HYBRID,10000,36.0000,22173,0.205449,0.796000,0.383727,0.185452,0.482000,0.334690
EXP3_HYBRID,10000,38.0000,16956,0.123637,0.698000,0.177841,0.106357,0.444000,0.171711
EXP3_HYBRID,10000,35.0000,28695,0.249924,0.747000,0.600639,0.247019,0.411000,0.593197
EXP3_HYBRID,10000,36.0000,23478,0.228875,0.784000,0.455278,0.199044,0.487000,0.363804
EXP3_HYBRID,10000,35.0000,30000,0.259213,0.735000,0.673086,0.257199,0.362000,0.607754
EXP3_HYBRID,10000,36.0000,24782,0.225191,0.774000,0.445205,0.218016,0.460000,0.457598
EXP3_HYBRID,10000,38.0000,19565,0.150397,0.717000,0.221162,0.102575,0.432000,0.149901
EXP3_HYBRID,10000,38.0000,20869,0.152871,0.774000,0.221578,0.129415,0.493000,0.201380
EXP3_HYBRID,10000,38.0000,23478,0.158488,0.764000,0.266208,0.158518,0.545000,0.276883
EXP3_HYBRID,10000,36.0000,26086,0.238973,0.769000,0.497057,0.226643,0.424000,0.492371
EXP3_HYBRID,10000,38.0000,22173,0.165427,0.758000,0.260487,0.148103,0.496000,0.245527
EXP3_HYBRID,10000,36.0000,27391,0.229176,0.757000,0.527972,0.235622,0.423000,0.530938
EXP3_HYBRID,10000,36.0000,28695,0.237192,0.753000,0.561797,0.225105,0.452000,0.447932
EXP3_HYBRID,10000,38.0000,24782,0.191933,0.774000,0.320362,0.170111,0.534000,0.303481
EXP3_HYBRID,10000,38.0000,26086,0.188787,0.786000,0.322659,0.168477,0.523000,0.275052
EXP3_HYBRID,10000,38.0000,27391,0.176898,0.781000,0.298734,0.141244,0.517000,0.211790
EXP3_HYBRID,10000,38.0000,28695,0.174994,0.809000,0.282019,0.162079,0.549000,0.278192
EXP3_HYBRID,10000,38.0000,30000,0.209388,0.794000,0.361478,0.175976,0.566000,0.297532
EXP2_MIX,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP2_MIX,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP2_MIX,4545,28.0100,5455,0.114698,0.411000,0.163352,0.126819,0.170000,0.195166
EXP2_MIX,5454,28.0100,4546,0.116059,0.425000,0.161906,0.146121,0.179000,0.212917
EXP2_MIX,6363,28.0100,3637,0.130724,0.413000,0.172501,0.148331,0.185000,0.219251
EXP2_MIX,7272,28.0100,2728,0.090414,0.445000,0.130482,0.120657,0.230000,0.183908
EXP2_MIX,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP2_MIX,9090,28.0100,910,0.125801,0.480000,0.210194,0.096552,0.244000,0.151034
EXP2_MIX,8181,28.0100,1819,0.135625,0.488000,0.206170,0.152685,0.234000,0.255220
EXP2_MIX,6363,28.1000,3637,0.097719,0.393000,0.114418,0.128295,0.165000,0.162940
EXP2_MIX,1818,28.1000,8182,0.253593,0.547000,0.549229,0.270454,0.304000,0.610514
EXP2_MIX,909,28.1000,9091,0.271208,0.527000,0.642960,0.278018,0.355000,0.609811
EXP2_MIX,2727,28.1000,7273,0.267342,0.551000,0.598833,0.281068,0.297000,0.643637
EXP2_MIX,0,28.1000,10000,0.127147,0.428000,0.167284,0.146934,0.172000,0.204569
EXP2_MIX,4545,28.1000,5455,0.097361,0.401000,0.154802,0.107462,0.170000,0.160411
EXP2_MIX,3636,28.1000,6364,0.115621,0.403000,0.120431,0.129734,0.189000,0.175290
EXP2_MIX,5454,28.1000,4546,0.092579,0.379000,0.118365,0.103258,0.161000,0.129668
EXP2_MIX,8181,28.1000,1819,0.106115,0.332000,0.122071,0.135576,0.145000,0.184424
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP2_MIX,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP2_MIX,9090,28.1000,910,0.144639,0.538000,0.191080,0.120669,0.302000,0.214458
EXP2_MIX,7272,28.1000,2728,0.112865,0.370000,0.162070,0.132226,0.182000,0.192198
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,28.0100,1304,0.067125,0.471000,0.089541,0.081303,0.187000,0.113919
EXP3_HYBRID,10000,28.0100,2608,0.091494,0.395000,0.099693,0.108513,0.155000,0.138387
EXP3_HYBRID,10000,28.0100,3913,0.095802,0.318000,0.123933,0.113132,0.148000,0.145600
EXP3_HYBRID,10000,28.0001,14347,0.125847,0.167000,0.162545,0.138680,0.062000,0.193378
EXP3_HYBRID,10000,28.0100,5217,0.111769,0.318000,0.146167,0.143994,0.098000,0.201689
EXP3_HYBRID,10000,28.0100,6521,0.116970,0.304000,0.173942,0.147272,0.087000,0.232916
EXP3_HYBRID,10000,28.0001,15652,0.128756,0.162000,0.161893,0.153245,0.060000,0.227062
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,28.0100,7826,0.144726,0.276000,0.188357,0.174404,0.080000,0.260214
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,28.0001,16956,0.124321,0.156000,0.149127,0.150533,0.058000,0.197855
EXP3_HYBRID,10000,31.0000,1304,0.067155,0.471000,0.109193,0.071581,0.229000,0.096067
EXP3_HYBRID,10000,31.0000,2608,0.092212,0.516000,0.093068,0.086207,0.242000,0.116352
EXP3_HYBRID,10000,28.0001,18260,0.126608,0.150000,0.150732,0.148065,0.058000,0.195855
EXP3_HYBRID,10000,28.0001,22173,0.141657,0.120000,0.171885,0.164206,0.047000,0.231980
EXP3_HYBRID,10000,28.0001,23478,0.128779,0.132000,0.159320,0.153235,0.040000,0.211061
EXP3_HYBRID,10000,31.0000,3913,0.114780,0.633000,0.155031,0.106447,0.303000,0.152514
EXP3_HYBRID,10000,28.0001,19565,0.118939,0.148000,0.136639,0.141550,0.060000,0.170142
EXP3_HYBRID,10000,31.0000,5217,0.147977,0.666000,0.221808,0.140438,0.328000,0.217521
EXP3_HYBRID,10000,28.0100,9130,0.175716,0.231000,0.266252,0.188238,0.098000,0.305616
EXP3_HYBRID,10000,31.0000,6521,0.136739,0.638000,0.230133,0.142829,0.299000,0.226688
EXP3_HYBRID,10000,28.0001,26086,0.135280,0.121000,0.168465,0.155652,0.045000,0.217336
EXP3_HYBRID,10000,28.0001,24782,0.140242,0.118000,0.184179,0.151363,0.041000,0.217046
EXP3_HYBRID,10000,28.0001,20869,0.114782,0.137000,0.137822,0.134698,0.062000,0.174470
EXP3_HYBRID,10000,31.0000,7826,0.154148,0.660000,0.225472,0.147217,0.307000,0.253722
EXP3_HYBRID,10000,31.0000,9130,0.176181,0.649000,0.292609,0.177320,0.334000,0.276011
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,31.0000,10434,0.178803,0.633000,0.276967,0.174465,0.302000,0.293581
EXP3_HYBRID,10000,31.0000,11739,0.148526,0.632000,0.221476,0.163033,0.270000,0.267415
EXP3_HYBRID,10000,31.0000,13043,0.170855,0.595000,0.261258,0.173554,0.226000,0.312883
EXP3_HYBRID,10000,34.0000,1304,0.052469,0.408000,0.065806,0.066452,0.177000,0.092052
EXP3_HYBRID,10000,30.0000,30000,0.152173,0.189000,0.263132,0.171765,0.063000,0.302140
EXP3_HYBRID,10000,34.0000,2608,0.070479,0.457000,0.098311,0.072162,0.184000,0.102966
EXP3_HYBRID,10000,28.0001,27391,0.145012,0.103000,0.185130,0.160834,0.037000,0.234309
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,31.0000,14347,0.167825,0.575000,0.263986,0.183401,0.248000,0.328042
EXP3_HYBRID,10000,31.0000,15652,0.194975,0.528000,0.355530,0.195702,0.210000,0.350263
EXP3_HYBRID,10000,34.0000,3913,0.078866,0.524000,0.125937,0.082153,0.225000,0.120442
EXP3_HYBRID,10000,28.0001,28695,0.132942,0.111000,0.169276,0.158494,0.033000,0.222337
EXP3_HYBRID,10000,31.0000,16956,0.206913,0.515000,0.316902,0.196441,0.183000,0.339862
EXP3_HYBRID,10000,34.0000,5217,0.085980,0.584000,0.116200,0.083716,0.268000,0.118120
EXP3_HYBRID,10000,28.0001,30000,0.143066,0.104000,0.182195,0.161874,0.028000,0.224273
EXP3_HYBRID,10000,31.0000,19565,0.205266,0.457000,0.374354,0.217054,0.142000,0.399696
EXP3_HYBRID,10000,31.0000,18260,0.200670,0.464000,0.336313,0.210057,0.159000,0.380020
EXP3_HYBRID,10000,34.0000,6521,0.115004,0.685000,0.131097,0.069380,0.323000,0.103199
EXP3_HYBRID,10000,33.0000,22173,0.220706,0.645000,0.455534,0.222778,0.344000,0.479261
EXP3_HYBRID,10000,34.0000,7826,0.114442,0.701000,0.164806,0.083767,0.361000,0.128177
EXP3_HYBRID,10000,33.0000,23478,0.234223,0.669000,0.536314,0.223238,0.342000,0.465443
EXP3_HYBRID,10000,34.0000,11739,0.170035,0.757000,0.436741,0.147465,0.481000,0.260609
EXP3_HYBRID,10000,34.0000,9130,0.130719,0.760000,0.192045,0.108987,0.451000,0.215168
EXP3_HYBRID,10000,33.0000,24782,0.237204,0.638000,0.495001,0.230293,0.264000,0.477488
EXP3_HYBRID,10000,34.0000,10434,0.141714,0.735000,0.245965,0.104273,0.429000,0.182346
EXP3_HYBRID,10000,33.0000,26086,0.248801,0.613000,0.541803,0.237039,0.224000,0.480990
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,33.0000,27391,0.243910,0.580000,0.503672,0.241751,0.217000,0.519079
EXP3_HYBRID,10000,33.0000,28695,0.234589,0.597000,0.483700,0.233589,0.256000,0.492289
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,34.0000,13043,0.161103,0.759000,0.348951,0.147461,0.518000,0.278471
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,34.0000,16956,0.208121,0.745000,0.534978,0.201168,0.469000,0.451284
EXP3_HYBRID,10000,37.0000,1304,0.070361,0.347000,0.089327,0.077522,0.149000,0.094210
EXP3_HYBRID,10000,34.0000,18260,0.187457,0.736000,0.479423,0.205072,0.446000,0.466525
EXP3_HYBRID,10000,34.0000,14347,0.202135,0.761000,0.399494,0.174982,0.488000,0.345994
EXP3_HYBRID,10000,37.0000,2608,0.058939,0.405000,0.079235,0.060317,0.186000,0.084189
EXP3_HYBRID,10000,34.0000,15652,0.190501,0.754000,0.436247,0.190305,0.408000,0.429473
EXP3_HYBRID,10000,37.0000,3913,0.076256,0.478000,0.098559,0.071343,0.192000,0.089481
EXP3_HYBRID,10000,34.0000,20869,0.231013,0.704000,0.585748,0.209039,0.351000,0.480335
EXP3_HYBRID,10000,37.0000,5217,0.075737,0.492000,0.092393,0.069500,0.198000,0.093061
EXP3_HYBRID,10000,37.0000,6521,0.094053,0.553000,0.122945,0.080394,0.215000,0.115447
EXP3_HYBRID,10000,34.0000,22173,0.218107,0.708000,0.499919,0.225835,0.330000,0.494447
EXP3_HYBRID,10000,34.0000,19565,0.194960,0.737000,0.417557,0.204118,0.413000,0.437086
EXP3_HYBRID,10000,37.0000,7826,0.095921,0.587000,0.112845,0.075652,0.267000,0.103790
EXP3_HYBRID,10000,37.0000,9130,0.085048,0.605000,0.115810,0.067091,0.281000,0.085613
EXP3_HYBRID,10000,34.0000,24782,0.252933,0.622000,0.602057,0.247081,0.273000,0.561193
EXP3_HYBRID,10000,34.0000,23478,0.230843,0.662000,0.558853,0.230810,0.310000,0.517443
EXP3_HYBRID,10000,37.0000,10434,0.095947,0.626000,0.130247,0.070177,0.269000,0.100721
EXP3_HYBRID,10000,34.0000,26086,0.243076,0.608000,0.588004,0.246865,0.242000,0.558557
EXP3_HYBRID,10000,34.0000,27391,0.244681,0.587000,0.584150,0.241120,0.251000,0.531661
EXP3_HYBRID,10000,37.0000,11739,0.116759,0.650000,0.165611,0.083730,0.297000,0.115638
EXP3_HYBRID,10000,37.0000,13043,0.108635,0.674000,0.157820,0.078594,0.336000,0.118099
EXP3_HYBRID,10000,37.0000,14347,0.133334,0.727000,0.209624,0.082769,0.397000,0.137977
EXP3_HYBRID,10000,None,0,0.058091,0.376000,0.090731,0.074004,0.165000,0.108165
EXP3_HYBRID,10000,33.0000,30000,0.224156,0.567000,0.458980,0.234472,0.230000,0.494229
EXP3_HYBRID,10000,38.0000,1304,0.062355,0.368000,0.101680,0.077041,0.167000,0.103778
EXP3_HYBRID,10000,37.0000,15652,0.136869,0.735000,0.195090,0.107428,0.418000,0.144814
EXP3_HYBRID,10000,34.0000,28695,0.247520,0.609000,0.604431,0.256618,0.206000,0.587751
EXP3_HYBRID,10000,38.0000,2608,0.058488,0.383000,0.084623,0.058923,0.168000,0.098439
EXP3_HYBRID,10000,37.0000,16956,0.133324,0.736000,0.261833,0.082958,0.439000,0.136900
EXP3_HYBRID,10000,36.0000,30000,0.239972,0.769000,0.516282,0.225442,0.487000,0.442888
EXP3_HYBRID,10000,38.0000,3913,0.072877,0.418000,0.119520,0.052819,0.179000,0.087560
EXP3_HYBRID,10000,37.0000,19565,0.150740,0.741000,0.250898,0.103009,0.470000,0.158780
EXP3_HYBRID,10000,37.0000,18260,0.148798,0.728000,0.243959,0.101140,0.407000,0.169209
EXP3_HYBRID,10000,38.0000,5217,0.069274,0.442000,0.094570,0.065406,0.191000,0.092521
EXP3_HYBRID,10000,37.0000,20869,0.172671,0.753000,0.271484,0.124267,0.498000,0.210570
EXP3_HYBRID,10000,38.0000,6521,0.073986,0.464000,0.096547,0.058536,0.211000,0.086325
EXP3_HYBRID,10000,37.0000,22173,0.199683,0.764000,0.363990,0.152497,0.527000,0.266400
EXP3_HYBRID,10000,38.0000,9130,0.092925,0.576000,0.127289,0.072249,0.255000,0.093270
EXP3_HYBRID,10000,34.0000,30000,0.251455,0.552000,0.549300,0.255169,0.208000,0.572622
EXP3_HYBRID,10000,37.0000,23478,0.166541,0.795000,0.272848,0.188524,0.564000,0.323270
EXP3_HYBRID,10000,38.0000,7826,0.069159,0.507000,0.077157,0.065909,0.199000,0.101209
EXP3_HYBRID,10000,37.0000,24782,0.204250,0.763000,0.413776,0.178019,0.568000,0.333784
EXP3_HYBRID,10000,37.0000,26086,0.181549,0.778000,0.390513,0.176263,0.527000,0.347350
EXP3_HYBRID,10000,37.0000,27391,0.206091,0.759000,0.418145,0.182202,0.531000,0.374419
EXP3_HYBRID,10000,37.0000,28695,0.237367,0.780000,0.470999,0.203300,0.549000,0.395161
EXP3_HYBRID,10000,37.0000,30000,0.220097,0.767000,0.423674,0.198627,0.533000,0.396991
