
2.0,10000,0,0.0,517.496
0.1,10000,0,0.0,517.496
2.0,10000,1304,0.05180252176026406,610.572
0.1,10000,1304,0.05263706295438231,657.286
2.0,10000,2608,0.05173419536333079,769.4
2.0,10000,3913,0.05366358532965439,810.959
0.1,10000,2608,0.05248198047557676,832.404
0.1,10000,3913,0.0506563287055928,802.808
2.0,10000,6521,0.05347350746627284,848.513
0.1,10000,6521,0.05149268120034687,819.458
0.1,10000,5217,0.04924293373622106,910.866
2.0,10000,5217,0.051430289115212795,1032.994
2.0,10000,9130,0.05429050764843761,939.592
0.1,10000,7826,0.04652650526136481,1074.938
2.0,10000,7826,0.05071931784855096,1060.868
0.1,10000,9130,0.049080515331925985,1034.794
2.0,10000,13043,0.0517206404329252,1049.33
0.1,10000,11739,0.04857593923257796,1129.621
2.0,10000,10434,0.050286540796232355,1087.026
0.1,10000,10434,0.04543968978153896,1205.741
2.0,10000,11739,0.04813743002695155,1254.743
0.1,10000,15652,0.04850755834221511,1222.268
10.0,10000,0,0.0,517.496
10.0,10000,1304,0.0566736280618601,482.607
10.0,10000,2608,0.05511848820728815,619.844
2.0,10000,14347,0.04663027360501997,1390.706
0.1,10000,13043,0.04369021916164994,1409.628
2.0,10000,15652,0.04753231996270765,1393.955
10.0,10000,3913,0.053511834637353574,760.527
0.1,10000,14347,0.04364343601850536,1535.527
10.0,10000,5217,0.053053348251272475,848.55
2.0,10000,16956,0.04566248837723774,1593.223
0.1,10000,16956,0.042695806017339126,1584.515
0.1,10000,18260,0.04051288884486645,1821.376
2.0,10000,18260,0.0442088882556269,1794.554
-0.1,10000,0,0.0,517.496
2.0,10000,19565,0.04369428616360365,1915.316
10.0,10000,6521,0.05133150967437985,999.554
0.1,10000,20869,0.03971642240530311,1880.768
-0.1,10000,1304,0.05159424507132068,684.295
0.1,10000,19565,0.03927138935598216,2014.453
10.0,10000,7826,0.05158617658753181,1057.732
-0.1,10000,2608,0.05139032929912282,782.705
0.1,10000,22173,0.0408231831581663,1907.565
-0.1,10000,3913,0.049103935408299215,878.908
-0.1,10000,5217,0.04904906378981074,910.373
0.1,10000,23478,0.04047974624860532,2001.475
10.0,10000,11739,0.04998501682550938,1277.003
10.0,10000,9130,0.04980558765203282,1240.934
10.0,10000,10434,0.05071498473359297,1189.255
2.0,10000,20869,0.04269362297845787,2137.484
2.0,10000,22173,0.042755677441908314,2143.672
-0.1,10000,6521,0.046598994931214256,1104.2
-0.1,10000,7826,0.04576583886868036,1169.213
10.0,10000,13043,0.048416871291585714,1516.662
10.0,10000,14347,0.04969317384762961,1461.464
2.0,10000,26086,0.042786553136526025,2138.597
2.0,10000,23478,0.042098130630199085,2222.963
0.1,10000,24782,0.03832902163785174,2235.574
0.1,10000,27391,0.04023330678370282,2111.896
0.1,10000,26086,0.03890606838971053,2211.37
0.1,10000,28695,0.03920228444136475,2101.424
2.0,10000,24782,0.041740883769272125,2293.605
2.0,10000,27391,0.04174519374214788,2257.103
2.0,10000,30000,0.04277036947438125,2122.741
10.0,10000,15652,0.047336794020576715,1725.039
2.0,10000,28695,0.04114605013923526,2322.599
-0.1,10000,9130,0.04703099841571555,1151.225
-0.1,10000,10434,0.04555761681748374,1220.709
0.1,10000,30000,0.03792457920061002,2303.376
10.0,10000,16956,0.04636755949765888,1910.511
-0.1,10000,11739,0.044135826908408275,1285.626
0.01,10000,0,0.0,517.496
10.0,10000,18260,0.04605010626317444,2040.807
0.01,10000,1304,0.0553326490783783,582.316
-0.1,10000,13043,0.04351353830142219,1399.707
10.0,10000,19565,0.046216654077285924,2026.754
0.01,10000,2608,0.05782269530901792,615.731
0.01,10000,3913,0.05045886232060745,845.135
10.0,10000,20869,0.04510618516197672,2243.614
0.01,10000,6521,0.04882217406958725,974.553
0.01,10000,5217,0.04690848132203035,1088.359
0.01,10000,7826,0.05183313781203353,1007.377
0.01,10000,9130,0.04573175210343033,1265.165
0.01,10000,10434,0.04777627777542731,1217.779
-0.1,10000,14347,0.04251871778881992,1461.835
0.01,10000,11739,0.04761214363562145,1140.007
10.0,10000,23478,0.0442848494902821,2534.123
-0.01,10000,0,0.0,517.496
-0.1,10000,15652,0.04119513252208727,1642.104
-0.1,10000,18260,0.0426266281436321,1682.639
-0.01,10000,1304,0.05181934754780335,717.135
0.01,10000,13043,0.04473621104233094,1432.689
0.01,10000,14347,0.044547811990967585,1375.928
-0.01,10000,5217,0.055054542891589675,761.508
-0.01,10000,3913,0.05009325116295065,890.895
10.0,10000,24782,0.043855700134797684,2699.638
-0.1,10000,16956,0.04054758127975159,1827.002
-0.01,10000,7826,0.050148706572366177,922.689
-0.1,10000,19565,0.039890566192605365,1956.148
-0.01,10000,6521,0.04767785295760378,1044.104
-0.01,10000,2608,0.05050387013507362,820.485
10.0,10000,26086,0.04398032159062993,2581.323
10.0,10000,27391,0.0447754047449108,2443.851
-0.01,10000,9130,0.04567350478478,1195.583
0.01,10000,16956,0.04329365191801345,1515.915
-0.1,10000,20869,0.039469114820245475,2136.853
-0.1,10000,22173,0.03951001352840782,2150.667
0.01,10000,18260,0.041508912304914734,1730.105
-0.1,10000,23478,0.03863322512498273,2347.293
-0.01,10000,10434,0.04644451036952814,1261.55
0.01,10000,19565,0.04157276219714997,1750.557
10.0,10000,22173,0.04481762601518707,2350.04
0.01,10000,15652,0.04251136084514814,1579.789
10.0,10000,28695,0.04368812417176587,2689.418
0.0001,10000,0,0.0,517.496
-0.01,10000,11739,0.04507016219536678,1416.673
0.0001,10000,1304,0.059004169479327837,567.119
-0.01,10000,13043,0.04409451972687233,1495.142
0.01,10000,20869,0.03967133609438837,1949.878
-0.1,10000,26086,0.038294623887607813,2493.018
-0.1,10000,24782,0.03655060119536634,2588.475
0.0001,10000,2608,0.051538798540828296,796.518
0.0001,10000,3913,0.050398841905098336,864.963
-0.01,10000,15652,0.04368373155321082,1530.683
10.0,10000,30000,0.04320645375951122,2858.693
0.0001,10000,5217,0.048525894485591664,936.431
-0.01,10000,14347,0.04224264076838045,1757.416
0.01,10000,23478,0.040290761524790254,2114.782
0.0001,10000,6521,0.04951058294286129,994.596
0.01,10000,22173,0.038423656523027955,2229.844
0.01,10000,27391,0.04020168436479635,1983.188
0.0001,10000,9130,0.04666731675423635,1105.32
0.01,10000,24782,0.03897113736750082,2211.305
0.0001,10000,7826,0.04287467189632251,1348.5
0.01,10000,26086,0.03972364490958647,2269.828
-0.01,10000,16956,0.045785039933051094,1373.572
0.0,10000,0,0.0,517.496
0.01,10000,30000,0.03945334475071286,2303.148
0.0,11304,0,0.04598013366899257,805.315
0.01,10000,28695,0.03838514226013966,2424.469
-0.01,10000,18260,0.042838464778348226,1665.058
0.0,12608,0,0.050461618463935924,863.579
-0.01,10000,20869,0.044553115310455554,1704.756
0.0,13913,0,0.05263148697202904,800.763
0.0,15217,0,0.05016293306152976,885.718
-0.1,10000,30000,0.03643303346815637,2739.668
0.0001,10000,10434,0.044318326388962215,1254.822
0.0,16521,0,0.052522947590153066,892.8
-0.01,10000,19565,0.041696719089474546,1860.329
-0.1,10000,27391,0.03582142025924908,2817.241
0.0001,10000,11739,0.04285311074027107,1376.286
0.0001,10000,13043,0.04345548525681947,1411.322
-0.1,10000,28695,0.036385713156764254,2896.635
0.0001,10000,14347,0.04086954423323395,1620.714
-0.01,10000,24782,0.04083309300283805,1986.505
-0.01,10000,22173,0.04110435040279781,2047.428
0.0001,10000,15652,0.040565178197233744,1698.278
-0.01,10000,23478,0.04004489098301798,2197.546
0.0,17826,0,0.048408531900349716,1016.754
0.0,19130,0,0.04828512773549324,1003.085
0.0,20434,0,0.049628323486847516,1021.001
0.0001,10000,16956,0.04012407285169817,1756.023
-0.01,10000,26086,0.04036360185897769,2116.177
0.0,21739,0,0.0472334167146168,1201.502
-0.01,10000,28695,0.0397551278095734,2244.586
0.0,23043,0,0.04452833699752455,1354.302
-0.01,10000,27391,0.0382641824623622,2395.559
0.0001,10000,20869,0.04289717325128616,1609.09
0.0,24347,0,0.04333998405860054,1484.497
0.0001,10000,19565,0.040946088316633975,1762.678
0.0001,10000,18260,0.040703353398327605,1721.274
0.0,25652,0,0.039923925474853086,1810.398
0.0,26956,0,0.03938705594658499,1867.64
0.0001,10000,22173,0.03884158652358699,2046.204
0.0,28260,0,0.03945503565026542,1951.247
0.0001,10000,23478,0.03749282232749536,2257.27
0.0,30869,0,0.04373818876107609,1681.56
0.0001,10000,26086,0.0388647769488239,2209.144
-0.01,10000,30000,0.037058042753684343,2619.193
0.0,32173,0,0.04323842517072358,1877.976
0.0,33478,0,0.04275370124181773,1831.417
0.0,29565,0,0.03959752889854028,2165.661
0.0001,10000,27391,0.03639032051390969,2587.545
0.0001,10000,28695,0.03836135371323796,2474.054
0.0,34782,0,0.04040402167890519,2018.259
0.0001,10000,24782,0.03586043135945867,2537.303
0.0001,10000,30000,0.03537708842091476,2777.178
0.0,36086,0,0.03831227754278461,2288.509
0.0,37391,0,0.03766624426302789,2357.962
0.0,40000,0,0.03899890699968705,2426.945
0.0,38695,0,0.03711065076135977,2556.091
