
share,metric_value
0.0,1.4064543586081455
0.0333,1.403326465282805
0.0666,1.4122569950677712
0.09990000000000002,1.416717305390728
0.1332,1.4086100656517693
0.1665,1.4173927207078354
0.1998,1.4040870339118112
0.23310000000000003,1.3956091707080596
0.2664,1.3924451151668544
0.2997,1.3983070298702163
0.333,1.3897477492605343
0.3663,1.3833815929899445
0.3996,1.3922175390591207
0.43290000000000006,1.3987529749286136
0.46620000000000006,1.3940025960875282
0.49950000000000006,1.389754410069128
0.5328,1.3882429808600913
0.5661,1.401154816930557
0.5994,1.3804164231952953
0.6327,1.3836994266345308
0.666,1.3908948750052137
0.6993,1.3911284711741643
0.7326,1.3898298062363201
0.7659,1.3964654026548786
0.7992,1.3833442412486547
0.8325000000000001,1.3916970279470056
0.8658000000000001,1.391752422385403
0.8991000000000001,1.3801082969420868
0.9324000000000001,1.3901332178831103
0.9657000000000001,1.4010834947736985
0.9990000000000001,1.3908466846728444
1.0,1.3963049188761885
share,metric_value
0.0,1.4043292137155376
0.0333,1.3833235728304298
0.0666,1.371761246561221
0.09990000000000002,1.3817412972042966
0.1332,1.376935020880919
0.1665,1.3906412807673298
0.1998,1.387948257378911
0.23310000000000003,1.389499540848753
0.2664,1.384783831445243
0.2997,1.3843143306643644
0.333,1.3845364329202448
0.3663,1.3901973869280733
0.3996,1.3901127726248987
0.43290000000000006,1.3826146261146477
0.46620000000000006,1.3969122027067375
0.49950000000000006,1.392711991421979
0.5328,1.3888071037953547
0.5661,1.3958285817581262
0.5994,1.3990200787155571
0.6327,1.407246156954365
0.666,1.4038529203641879
0.6993,1.4141827658485482
0.7326,1.4044336306633667
0.7659,1.4088879592579115
0.7992,1.4011261522747
0.8325000000000001,1.399551713927637
0.8658000000000001,1.3926264407310023
0.8991000000000001,1.402388829919327
0.9324000000000001,1.397418722376443
0.9657000000000001,1.3893118020570536
0.9990000000000001,1.3908461229435576
1.0,1.3963049188761885
share,metric_value
0.0,1.3819117304738129
0.0333,1.39008249841522
0.0666,1.3871114865575918
0.09990000000000002,1.3757412363987491
0.1332,1.4009146016451481
0.1665,1.4044819749434527
0.1998,1.406320181022837
0.23310000000000003,1.403363275312523
0.2664,1.4143153744603474
0.2997,1.4253214956022031
0.333,1.4191633847046954
0.3663,1.4402888492828783
0.3996,1.4419092106954539
0.43290000000000006,1.4480150068056392
0.46620000000000006,1.4490608824559954
0.49950000000000006,1.4421883990441917
0.5328,1.4416776746579878
0.5661,1.4472228654244532
0.5994,1.419934189859481
0.6327,1.4341857684669568
0.666,1.4342111956708845
0.6993,1.4260113040930584
0.7326,1.428050804856885
0.7659,1.4119093720622578
0.7992,1.417260467832382
0.8325000000000001,1.431729654326892
0.8658000000000001,1.4125289470170515
0.8991000000000001,1.3976836984857528
0.9324000000000001,1.404946808355387
0.9657000000000001,1.3944106730021644
0.9990000000000001,1.3912014565974886
1.0,1.3963049188761885
