share,metric_value
0.0,7691.8929017979835
0.0333,9820.705975086588
0.0666,14465.051337129727
0.09990000000000002,12184.656224157125
0.1332,40841.75629126283
0.1665,16244.12359749531
0.1998,39801.83417440617
0.23310000000000003,7293.638026380785
0.2664,5999.751230057493
0.2997,9940.98014336238
0.333,10380.106807601973
0.3663,8920.86735734459
0.3996,6383.642969149904
0.43290000000000006,9944.390060692309
0.46620000000000006,8189.829345871938
0.49950000000000006,26464.36308294385
0.5328,15666.682687238022
0.5661,13326.969506343497
0.5994,15865.064694645538
0.6327,6809.941927136613
0.666,7969.204150851551
0.6993,7252.751731199559
0.7326,8032.381856885111
0.7659,6000.764604008831
0.7992,5914.905189828886
0.8325000000000001,5414.42179185808
0.8658000000000001,6167.524731669664
0.8991000000000001,6568.561706935887
0.9324000000000001,7923.598529198067
0.9657000000000001,12388.797978240713
0.9990000000000001,7304.120972543866
1.0,11950.3789907233
share,metric_value
0.0,11384.872866308298
0.0333,13453.002526542563
0.0666,14636.89845433009
0.09990000000000002,13796.056591201077
0.1332,15093.903313381363
0.1665,45775.2206880449
0.1998,12857.365300136704
0.23310000000000003,14243.469029574972
0.2664,11670.98580046711
0.2997,14756.1413313119
0.333,22839.552432281067
0.3663,10160.856970939312
0.3996,10625.062451513473
0.43290000000000006,8722.329005193495
0.46620000000000006,7812.135188712074
0.49950000000000006,7804.744558236328
0.5328,8301.490373295941
0.5661,7367.41180018161
0.5994,8068.261134293389
0.6327,7196.404173192305
0.666,7747.854845529066
0.6993,8833.676181625397
0.7326,9535.918152729268
0.7659,7319.759693919993
0.7992,6616.333764097243
0.8325000000000001,7020.940753518199
0.8658000000000001,6508.203666402503
0.8991000000000001,5325.3560336904275
0.9324000000000001,9440.758717864775
0.9657000000000001,7229.787327227172
0.9990000000000001,7304.958742242651
1.0,11950.3789907233
share,metric_value
0.0,8349.81494713153
0.0333,6429.819006270221
0.0666,7144.7266187848445
0.09990000000000002,6178.7471380413945
0.1332,6483.103463428147
0.1665,6514.905938251086
0.1998,10506.532111481727
0.23310000000000003,10092.775694178488
0.2664,19755.57357839677
0.2997,28649.755366056612
0.333,8369.04801291535
0.3663,5653.178442051472
0.3996,6272.454780077386
0.43290000000000006,6008.080250862533
0.46620000000000006,4092.223946478918
0.49950000000000006,5177.197851542035
0.5328,5846.8268640264
0.5661,4898.627271776945
0.5994,4379.390350726373
0.6327,4834.893050693048
0.666,5007.406696827814
0.6993,4302.969651867493
0.7326,7782.312390004918
0.7659,5461.46727513987
0.7992,9281.750233314346
0.8325000000000001,6983.471791061887
0.8658000000000001,8172.154337575866
0.8991000000000001,5904.222021343442
0.9324000000000001,7670.047605179742
0.9657000000000001,8654.983023378838
0.9990000000000001,7754.1480679329525
1.0,11950.3789907233
