rho		Covariance		Correlation		Variance
----------------------------------------------------------------------
28.000000	0.0002403004	1.00000000	63.983712
28.000100	0.0002372249	0.99852645	64.047148
27.990000	0.0002345217	0.99559060	64.330414
27.900000	0.0002463662	0.96137331	61.691779
28.010000	0.0002289382	0.96779401	63.945882
28.100000	0.0002325722	0.99394364	64.536128
30.000000	0.0002050400	0.97605245	69.899865
38.000000	0.0001287386	0.85244732	88.134672
