0.021266585542591317,0.122,0.032442084023845456,27.998070531077
0.03993662102729382,0.1,0.046503275480401625,27.849818788432
0.031075676088021063,0.082,0.04253610916534747,27.903774798203
0.024347193391100697,0.095,0.03874461372677928,28.007001816268
0.023966044105304212,0.095,0.03869062921596088,27.982731299113
0.021666206144736192,0.109,0.04025095276522229,27.981009814619
0.0247679405419696,0.093,0.03546070174410461,28.072975606445
0.020074536911563537,0.108,0.03758074438306938,27.942130671327
0.02785468876943223,0.118,0.03411653850448198,28.024388978886
0.025144420955720035,0.115,0.044888297545634025,27.938634742194
0.040894218194040245,0.119,0.059210801884062116,27.927887086265
0.02015478456643919,0.103,0.03531989066085929,28.012385244768
0.03441495270174267,0.126,0.04763477861982339,28.007927188668
0.02070156503310294,0.104,0.03756995238935972,27.971093658191
0.016876241706648847,0.103,0.030100936530414714,27.994444015247
0.03396864020735314,0.097,0.05712919202663926,27.871484602463
0.02045666044817712,0.112,0.027103699511390116,28.156914545073
0.01646443664746132,0.096,0.029163878624531996,28.061362258874
0.027588759138760657,0.092,0.046641934025155395,27.856538761568
0.021711572145695874,0.122,0.04271396495990427,27.877571754675
0.020857246264922743,0.072,0.033166283223635774,28.073478501295
0.041614407078197205,0.085,0.062342694321741374,27.925312299252
0.02426457372886831,0.071,0.04006251579390796,27.949067241342
0.028268933322647107,0.083,0.04304529382570365,27.942134768652
0.01992771624037418,0.092,0.04013193672265889,27.895865074895
0.015904314269389524,0.113,0.02706437620912618,28.173436576120
0.022632742321465737,0.091,0.04430577314729175,27.860850619825
0.03948512600837411,0.093,0.05325234269801711,28.069403153506
0.02956591330776033,0.089,0.043989534312759114,27.942671154946
0.021832636869330166,0.115,0.03239551428703055,28.150957443758
0.014468384151080491,0.105,0.02938210870255039,28.094470133287
0.03691341166207534,0.093,0.055991350028499094,27.925177648115
0.031377330418562964,0.087,0.05022869816628134,27.836107652769
0.027646349154893474,0.088,0.03657858805900947,28.206018686210
0.022373909231427066,0.101,0.03206584442816077,28.145097446680
0.018186262007867063,0.086,0.0365399325496076,27.962438533019
0.02469108569220799,0.091,0.04315513118259633,27.907208166713
0.043179590201427386,0.113,0.07465827269124241,27.833676050601
0.022491056469841775,0.116,0.03345474324628689,28.107070328054
0.034257386144794254,0.108,0.051241620034794974,27.953991810849
0.015830030795300605,0.123,0.028584496244198957,28.181166962006
0.021647689927084966,0.104,0.03606742930257745,28.064228786032
0.02694591783332681,0.095,0.038817670177438826,28.089629623057
0.02658173730639679,0.109,0.0419452039378476,27.836322190495
0.04530107023768659,0.113,0.07645785912058452,28.099451715895
0.02536938235544592,0.09,0.040126945818512484,27.983815867143
0.04540623990917234,0.128,0.07645827854569144,28.012428358399
0.04034859806743759,0.094,0.06371403769217533,27.812254271448
